City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Weather,Rain last hour,Snow last hour,Date
0,Albany,42.6,-73.97,64.99,92,99,1.92,US,light rain,0.0,0,2020-07-01 03:30:19
1,Ostrovnoy,68.05,39.51,57.04,67,100,20.31,RU,overcast clouds,0.0,0,2020-07-01 03:30:20
2,Beba,22.44,-79.73,78.8,88,75,5.82,CU,broken clouds,0.0,0,2020-07-01 03:30:20
3,Qaanaaq,77.48,-69.36,37.02,78,0,1.92,GL,clear sky,0.0,0,2020-07-01 03:30:20
4,Hilo,19.73,-155.09,84.2,54,40,12.75,US,scattered clouds,0.0,0,2020-07-01 03:29:54
5,Rikitea,-23.12,-134.97,69.28,64,32,19.93,PF,scattered clouds,0.0,0,2020-07-01 03:29:54
6,Alice Springs,-23.7,133.88,78.8,21,0,8.05,AU,clear sky,0.0,0,2020-07-01 03:28:09
7,Atuona,-9.8,-139.03,79.52,74,2,21.83,PF,clear sky,0.0,0,2020-07-01 03:30:22
8,Carnarvon,-24.87,113.63,69.8,64,0,17.22,AU,clear sky,0.0,0,2020-07-01 03:30:22
9,Doha,25.29,51.53,95.0,30,0,1.86,QA,clear sky,0.0,0,2020-07-01 03:29:07
10,Punta Arenas,-53.15,-70.92,23.0,92,2,2.24,CL,clear sky,0.0,0,2020-07-01 03:26:07
11,Phichit,16.25,100.42,91.0,55,91,4.45,TH,overcast clouds,0.0,0,2020-07-01 03:30:23
12,Lompoc,34.64,-120.46,59.0,82,0,8.05,US,clear sky,0.0,0,2020-07-01 03:28:30
13,Paikuse,58.38,24.63,60.01,86,84,18.99,EE,light rain,0.95,0,2020-07-01 03:30:24
14,Ravar,31.27,56.81,90.46,12,0,2.04,IR,clear sky,0.0,0,2020-07-01 03:30:24
15,Muscat,23.61,58.59,87.8,84,18,4.7,OM,few clouds,0.0,0,2020-07-01 03:30:24
16,Bridlington,54.08,-0.19,55.99,93,92,3.36,GB,moderate rain,0.0,0,2020-07-01 03:30:24
17,Novopavlovka,51.22,109.21,77.38,38,96,6.69,RU,overcast clouds,0.0,0,2020-07-01 03:30:25
18,San Quintin,30.48,-115.95,62.08,84,0,8.57,MX,clear sky,0.0,0,2020-07-01 03:30:25
19,Vagur,61.47,-6.81,47.39,74,100,17.67,FO,overcast clouds,0.0,0,2020-07-01 03:30:25
20,Nioro,13.35,-15.75,78.78,77,96,5.14,GM,overcast clouds,0.0,0,2020-07-01 03:30:26
21,Broome,42.25,-75.83,64.0,93,1,6.93,US,clear sky,0.0,0,2020-07-01 03:30:26
22,Avarua,-21.21,-159.78,78.8,74,39,16.11,CK,scattered clouds,0.0,0,2020-07-01 03:29:09
23,Hermanus,-34.42,19.23,59.34,64,0,3.8,ZA,clear sky,0.0,0,2020-07-01 03:30:27
24,Bluff,-46.6,168.33,39.0,83,100,3.0,NZ,overcast clouds,0.0,0,2020-07-01 03:29:57
25,Praia,14.92,-23.51,77.0,65,75,5.82,CV,broken clouds,0.0,0,2020-07-01 03:30:27
26,Algiers,36.75,3.04,75.2,83,20,10.29,DZ,few clouds,0.0,0,2020-07-01 03:30:27
27,Yellowknife,62.46,-114.35,78.01,33,75,5.82,CA,broken clouds,0.0,0,2020-07-01 03:25:56
28,Ilulissat,69.22,-51.1,42.8,75,100,1.12,GL,overcast clouds,0.0,0,2020-07-01 03:30:13
29,Mattru,7.62,-11.83,73.15,97,88,1.36,SL,overcast clouds,0.0,0,2020-07-01 03:30:28
30,Mount Isa,-20.73,139.5,80.6,28,14,10.29,AU,few clouds,0.0,0,2020-07-01 03:30:29
31,Bilibino,68.05,166.44,41.95,85,100,6.8,RU,light rain,0.45,0,2020-07-01 03:30:29
32,Leh,34.17,77.58,58.89,35,31,6.24,IN,scattered clouds,0.0,0,2020-07-01 03:29:59
33,Ushuaia,-54.8,-68.3,26.6,86,0,4.7,AR,clear sky,0.0,0,2020-07-01 03:29:55
34,Tuktoyaktuk,69.45,-133.04,48.2,87,90,18.34,CA,overcast clouds,0.0,0,2020-07-01 03:30:30
35,Boa Vista,2.82,-60.67,78.8,83,75,4.23,BR,broken clouds,0.0,0,2020-07-01 03:30:30
36,Idrinskoye,54.37,92.14,72.63,75,70,1.23,RU,broken clouds,0.0,0,2020-07-01 03:30:31
37,Port Alfred,-33.59,26.89,55.99,80,0,1.01,ZA,clear sky,0.0,0,2020-07-01 03:29:55
38,Maniitsoq,65.42,-52.9,50.02,61,100,10.49,GL,overcast clouds,0.0,0,2020-07-01 03:30:31
39,Kangaatsiaq,68.31,-53.46,41.13,82,100,10.38,GL,overcast clouds,0.0,0,2020-07-01 03:30:32
40,Port Elizabeth,-33.92,25.57,48.2,93,0,4.7,ZA,clear sky,0.0,0,2020-07-01 03:30:00
41,Oda,35.18,132.5,69.8,94,75,13.87,JP,light intensity shower rain,0.0,0,2020-07-01 03:30:32
42,Zhuanghe,39.7,122.99,83.37,51,2,7.78,CN,clear sky,0.0,0,2020-07-01 03:30:33
43,Iquique,-20.22,-70.14,59.0,72,90,2.24,CL,overcast clouds,0.0,0,2020-07-01 03:30:33
44,East London,-33.02,27.91,53.6,81,0,4.7,ZA,clear sky,0.0,0,2020-07-01 03:30:33
45,Geraldton,-28.77,114.6,64.4,77,90,13.87,AU,overcast clouds,0.0,0,2020-07-01 03:30:07
46,Mataura,-46.19,168.86,41.76,91,99,3.62,NZ,light rain,0.11,0,2020-07-01 03:30:34
47,Bristol,41.83,-71.17,66.99,93,75,3.02,US,broken clouds,0.0,0,2020-07-01 03:29:14
48,Touros,-5.2,-35.46,73.4,100,75,4.7,BR,light rain,0.0,0,2020-07-01 03:30:34
49,Vangaindrano,-23.35,47.6,60.8,84,5,4.76,MG,clear sky,0.0,0,2020-07-01 03:30:35
50,Puerto Ayora,-0.74,-90.35,70.0,90,79,8.01,EC,broken clouds,0.0,0,2020-07-01 03:30:35
51,Hobart,-42.88,147.33,57.2,62,20,11.41,AU,few clouds,0.0,0,2020-07-01 03:29:08
52,Chernyy Yar,48.06,46.11,72.59,42,46,10.0,RU,scattered clouds,0.0,0,2020-07-01 03:30:36
53,Katsuura,35.13,140.3,79.0,94,75,19.46,JP,"mist, shower rain",0.0,0,2020-07-01 03:30:36
54,Elliot Lake,46.38,-82.63,68.0,82,1,2.24,CA,clear sky,0.0,0,2020-07-01 03:30:36
55,Narsaq,60.92,-46.05,42.8,81,98,9.17,GL,light intensity shower rain,0.0,0,2020-07-01 03:30:37
56,Halifax,44.65,-63.57,66.0,83,99,1.01,CA,light rain,0.25,0,2020-07-01 03:26:03
57,Georgetown,5.41,100.34,87.8,74,20,5.82,MY,few clouds,0.0,0,2020-07-01 03:30:37
58,Karatau,43.17,70.47,90.01,13,0,17.09,KZ,clear sky,0.0,0,2020-07-01 03:30:38
59,Padang,-0.95,100.35,85.35,55,19,2.53,ID,few clouds,0.0,0,2020-07-01 03:29:05
60,Aurillac,44.92,2.45,61.0,100,0,4.7,FR,clear sky,0.0,0,2020-07-01 03:30:38
61,Moussoro,13.64,16.49,83.23,54,17,13.38,TD,few clouds,0.0,0,2020-07-01 03:30:38
62,Ketchikan,55.34,-131.65,64.4,55,1,9.17,US,clear sky,0.0,0,2020-07-01 03:30:10
63,Santa Engracia,41.94,-1.32,75.0,69,0,10.29,ES,clear sky,0.0,0,2020-07-01 03:30:39
64,Cidreira,-30.18,-50.21,56.52,75,44,27.34,BR,scattered clouds,0.0,0,2020-07-01 03:30:07
65,Puerto Del Rosario,28.5,-13.86,71.6,78,90,13.87,ES,overcast clouds,0.0,0,2020-07-01 03:30:40
66,Asau,46.43,26.4,61.0,84,7,4.0,RO,clear sky,0.0,0,2020-07-01 03:30:40
67,Kabirwala,30.41,71.87,84.2,70,20,5.46,PK,smoke,0.0,0,2020-07-01 03:30:40
68,Novyy Nekouz,57.9,38.07,58.42,93,80,4.36,RU,broken clouds,0.0,0,2020-07-01 03:30:41
69,Saint-Augustin,51.23,-58.65,66.25,74,0,12.46,CA,clear sky,0.0,0,2020-07-01 03:30:41
70,Coffs Harbour,-30.3,153.13,69.8,43,40,8.05,AU,scattered clouds,0.0,0,2020-07-01 03:30:41
71,Codrington,-38.27,141.97,59.88,58,0,19.3,AU,clear sky,0.0,0,2020-07-01 03:30:41
72,Santa Marta,11.24,-74.2,80.01,87,59,13.02,CO,broken clouds,0.0,0,2020-07-01 03:30:42
73,Severo-Kurilsk,50.68,156.12,51.8,69,5,8.81,RU,clear sky,0.0,0,2020-07-01 03:29:57
74,Cherskiy,68.75,161.3,55.85,52,72,19.26,RU,broken clouds,0.0,0,2020-07-01 03:30:42
75,Nikolskoye,59.7,30.79,62.01,82,40,13.42,RU,scattered clouds,0.0,0,2020-07-01 03:30:43
76,Hithadhoo,-0.6,73.08,83.93,64,86,2.15,MV,overcast clouds,0.0,0,2020-07-01 03:30:21
77,High Prairie,55.43,-116.49,55.6,96,100,5.01,CA,overcast clouds,0.0,0,2020-07-01 03:30:43
78,Saskylakh,71.92,114.08,85.53,35,99,7.87,RU,overcast clouds,0.0,0,2020-07-01 03:30:44
79,Busselton,-33.65,115.33,53.01,87,74,1.01,AU,broken clouds,0.0,0,2020-07-01 03:30:44
80,Saint-Pierre,-21.34,55.48,66.2,48,0,9.17,RE,clear sky,0.0,0,2020-07-01 03:30:28
81,High Level,58.52,-117.14,69.8,56,75,6.93,CA,broken clouds,0.0,0,2020-07-01 03:29:20
82,Prince Rupert,54.32,-130.32,57.2,82,40,8.05,CA,scattered clouds,0.0,0,2020-07-01 03:30:45
83,Lata,40.16,-8.33,64.0,92,100,3.0,PT,overcast clouds,0.0,0,2020-07-01 03:30:45
84,Pangnirtung,66.15,-65.71,45.43,62,35,2.35,CA,scattered clouds,0.0,0,2020-07-01 03:28:16
85,Faya,18.39,42.45,73.4,43,70,7.02,SA,broken clouds,0.0,0,2020-07-01 03:30:46
86,Point Pedro,9.82,80.23,84.7,77,92,20.13,LK,overcast clouds,0.0,0,2020-07-01 03:30:46
87,Staryy Nadym,65.61,72.68,56.68,60,30,9.66,RU,scattered clouds,0.0,0,2020-07-01 03:30:47
88,San Patricio,19.22,-104.7,80.2,80,94,6.6,MX,overcast clouds,0.0,0,2020-07-01 03:30:47
89,Smithers,54.78,-127.17,64.4,55,75,11.41,CA,broken clouds,0.0,0,2020-07-01 03:30:47
90,Abeche,13.83,20.83,79.12,60,100,12.28,TD,overcast clouds,0.0,0,2020-07-01 03:30:47
91,Jamestown,42.1,-79.24,64.4,82,1,4.25,US,clear sky,0.0,0,2020-07-01 03:26:15
92,Santa Maria,-29.68,-53.81,50.56,83,100,19.24,BR,overcast clouds,0.0,0,2020-07-01 03:30:48
93,Aja,30.94,31.29,67.5,84,0,4.83,EG,clear sky,0.0,0,2020-07-01 03:30:48
94,Constitucion,-35.33,-72.42,52.68,81,100,4.72,CL,light rain,0.17,0,2020-07-01 03:30:49
95,Kahului,20.89,-156.47,87.8,48,20,17.22,US,few clouds,0.0,0,2020-07-01 03:28:49
96,Morondava,-20.28,44.28,67.14,62,0,12.77,MG,clear sky,0.0,0,2020-07-01 03:30:49
97,Port Macquarie,-31.43,152.92,68.0,42,0,1.01,AU,clear sky,0.0,0,2020-07-01 03:30:50
98,Te Anau,-45.42,167.72,41.94,77,60,2.44,NZ,broken clouds,0.0,0,2020-07-01 03:30:50
99,Ribeira Grande,38.52,-28.7,65.97,92,71,9.8,PT,broken clouds,0.0,0,2020-07-01 03:30:50
100,Huilong,31.81,121.66,87.01,56,70,3.0,CN,broken clouds,0.0,0,2020-07-01 03:30:13
101,Fortuna,40.6,-124.16,55.99,82,40,12.75,US,scattered clouds,0.0,0,2020-07-01 03:30:51
102,Kon Tum,14.35,108.0,73.62,90,100,4.09,VN,light rain,0.35,0,2020-07-01 03:30:51
103,San Policarpo,12.18,125.51,85.77,65,71,8.19,PH,broken clouds,0.0,0,2020-07-01 03:30:52
104,Marawi,8.0,124.29,73.09,81,92,0.36,PH,overcast clouds,0.0,0,2020-07-01 03:30:52
105,Sao Filipe,14.9,-24.5,73.13,79,18,2.37,CV,few clouds,0.0,0,2020-07-01 03:30:52
106,Kapaa,22.08,-159.32,84.2,66,20,10.29,US,few clouds,0.0,0,2020-07-01 03:30:52
107,Usinsk,65.99,57.53,52.75,66,100,14.5,RU,overcast clouds,0.0,0,2020-07-01 03:30:53
108,Tiksi,71.69,128.87,51.93,54,97,10.27,RU,overcast clouds,0.0,0,2020-07-01 03:29:54
109,Maarianhamina,60.1,19.93,59.0,82,75,6.93,AX,broken clouds,0.0,0,2020-07-01 03:30:53
110,Lipin Bor,60.26,37.98,57.63,88,70,7.7,RU,broken clouds,0.0,0,2020-07-01 03:30:54
111,Vaini,-21.2,-175.2,75.2,73,75,10.29,TO,broken clouds,0.0,0,2020-07-01 03:30:54
112,Port Hardy,50.7,-127.42,57.2,76,75,11.41,CA,broken clouds,0.0,0,2020-07-01 03:27:20
113,Airai,-8.93,125.41,72.0,55,6,4.5,TL,clear sky,0.0,0,2020-07-01 03:30:04
114,Bereda,43.27,-7.54,61.0,100,93,3.36,ES,overcast clouds,0.0,0,2020-07-01 03:30:55
115,Isfana,39.84,69.53,80.6,24,20,8.95,KG,few clouds,0.0,0,2020-07-01 03:30:56
116,Metro,-5.11,105.31,84.72,67,70,3.94,ID,broken clouds,0.0,0,2020-07-01 03:30:56
117,Andilamena,-17.02,48.58,55.42,90,95,4.74,MG,overcast clouds,0.0,0,2020-07-01 03:30:56
118,Kavieng,-2.57,150.8,83.73,75,26,10.4,PG,moderate rain,1.58,0,2020-07-01 03:30:03
119,Jiana,44.4,22.71,62.64,72,0,2.53,RO,clear sky,0.0,0,2020-07-01 03:30:57
120,New Norfolk,-42.78,147.06,53.01,77,19,3.91,AU,few clouds,0.0,0,2020-07-01 03:30:13
121,Westport,41.14,-73.36,66.0,98,37,2.95,US,light rain,0.0,0,2020-07-01 03:28:30
122,Zalantun,48.0,122.72,82.24,37,100,5.17,CN,overcast clouds,0.0,0,2020-07-01 03:30:58
123,Chimbote,-9.09,-78.58,60.62,88,44,7.27,PE,scattered clouds,0.0,0,2020-07-01 03:30:58
124,Parati,-23.22,-44.71,72.9,62,100,7.92,BR,overcast clouds,0.0,0,2020-07-01 03:30:59
125,Nelson Bay,-32.72,152.15,66.99,42,0,10.29,AU,clear sky,0.0,0,2020-07-01 03:30:59
126,Upernavik,72.79,-56.15,37.74,79,39,11.7,GL,scattered clouds,0.0,0,2020-07-01 03:30:59
127,Nhulunbuy,-12.23,136.77,84.2,62,75,13.87,AU,broken clouds,0.0,0,2020-07-01 03:30:32
128,Norman Wells,65.28,-126.83,59.0,82,75,13.87,CA,light intensity shower rain,0.0,0,2020-07-01 03:27:07
129,Semey,50.41,80.23,71.6,43,100,6.71,KZ,overcast clouds,0.0,0,2020-07-01 03:31:00
130,La Ronge,55.1,-105.28,57.2,93,90,8.05,CA,light rain,0.0,0,2020-07-01 03:31:01
131,Esperance,-33.87,121.9,55.4,82,75,17.22,AU,broken clouds,0.0,0,2020-07-01 03:31:01
132,Riyadh,24.69,46.72,82.4,28,0,2.64,SA,clear sky,0.0,0,2020-07-01 03:30:00
133,Khatanga,71.97,102.5,77.23,34,53,4.27,RU,broken clouds,0.0,0,2020-07-01 03:31:02
134,Chardara,41.25,67.97,83.17,28,0,1.72,KZ,clear sky,0.0,0,2020-07-01 03:31:02
135,Bredasdorp,-34.53,20.04,46.4,93,0,4.7,ZA,clear sky,0.0,0,2020-07-01 03:29:53
136,Atar,20.52,-13.05,87.91,41,0,7.47,MR,clear sky,0.0,0,2020-07-01 03:31:03
137,Shu,43.6,73.76,85.73,23,82,17.87,KZ,broken clouds,0.0,0,2020-07-01 03:31:03
138,Cape Town,-33.93,18.42,46.99,93,0,4.7,ZA,clear sky,0.0,0,2020-07-01 03:26:49
139,Luderitz,-26.65,15.16,59.0,24,0,6.93,NA,clear sky,0.0,0,2020-07-01 03:31:04
140,Taltal,-25.4,-70.48,59.47,58,0,6.73,CL,clear sky,0.0,0,2020-07-01 03:31:04
141,Mar Del Plata,-38.0,-57.56,48.99,70,90,20.8,AR,overcast clouds,0.0,0,2020-07-01 03:29:11
142,Faanui,-16.48,-151.75,77.88,75,29,23.51,PF,scattered clouds,0.0,0,2020-07-01 03:31:05
143,Tibiri,13.56,7.05,83.19,59,60,8.52,NE,broken clouds,0.0,0,2020-07-01 03:31:05
144,Kodiak,57.79,-152.41,59.0,62,1,4.7,US,clear sky,0.0,0,2020-07-01 03:31:05
145,Arraial Do Cabo,-22.97,-42.03,71.6,83,99,11.41,BR,overcast clouds,0.0,0,2020-07-01 03:30:07
146,Kavaratti,10.57,72.64,77.0,94,90,4.7,IN,overcast clouds,0.0,0,2020-07-01 03:31:06
147,Shingu,33.73,135.98,77.0,88,75,6.93,JP,broken clouds,0.0,0,2020-07-01 03:31:06
148,Verkhnyaya Inta,65.98,60.31,53.98,57,100,10.38,RU,overcast clouds,0.0,0,2020-07-01 03:31:07
149,Barahona,18.21,-71.1,79.43,77,12,7.99,DO,light rain,0.25,0,2020-07-01 03:31:07
150,Dikson,73.51,80.55,40.42,99,9,14.14,RU,clear sky,0.0,0,2020-07-01 03:31:07
151,Bambous Virieux,-20.34,57.76,68.0,93,40,6.93,MU,scattered clouds,0.0,0,2020-07-01 03:31:08
152,Coruripe,-10.13,-36.18,72.91,78,14,8.57,BR,few clouds,0.0,0,2020-07-01 03:31:08
153,Kindu,-2.95,25.95,68.47,96,52,2.73,CD,light rain,0.46,0,2020-07-01 03:31:08
154,Acatlan,20.15,-98.45,58.75,93,100,3.76,MX,overcast clouds,0.0,0,2020-07-01 03:31:09
155,Ankazoabo,-22.28,44.52,58.75,64,0,12.17,MG,clear sky,0.0,0,2020-07-01 03:31:09
156,Husavik,66.04,-17.34,37.4,93,0,3.36,IS,clear sky,0.0,0,2020-07-01 03:30:05
157,Dongsheng,39.82,109.98,78.28,31,98,3.15,CN,overcast clouds,0.0,0,2020-07-01 03:31:10
158,Hoa Binh,20.81,105.34,89.6,70,75,8.05,VN,broken clouds,0.0,0,2020-07-01 03:31:10
159,Tautira,-17.73,-149.15,80.6,54,20,14.99,PF,few clouds,0.0,0,2020-07-01 03:31:11
160,Itarema,-2.92,-39.92,74.7,86,0,9.06,BR,clear sky,0.0,0,2020-07-01 03:31:11
161,Florence,43.77,11.25,66.99,82,0,4.7,IT,clear sky,0.0,0,2020-07-01 03:28:04
162,Bethel,41.37,-73.41,66.2,93,40,3.36,US,scattered clouds,0.0,0,2020-07-01 03:31:12
163,Sur,22.57,59.53,85.28,71,68,10.74,OM,broken clouds,0.0,0,2020-07-01 03:31:12
164,Moche,-8.17,-79.01,63.36,83,29,6.06,PE,scattered clouds,0.0,0,2020-07-01 03:31:12
165,Barrow,71.29,-156.79,37.4,93,90,11.41,US,mist,0.0,0,2020-07-01 03:29:59
166,Nola,40.92,14.53,70.0,79,0,1.32,IT,clear sky,0.0,0,2020-07-01 03:31:13
167,Tete,-16.16,33.59,64.0,82,0,3.24,MZ,clear sky,0.0,0,2020-07-01 03:31:13
168,Scarborough,54.28,-0.4,55.99,91,84,3.42,GB,light rain,0.51,0,2020-07-01 03:31:14
169,Ambon,-3.7,128.18,80.01,83,75,3.36,ID,broken clouds,0.0,0,2020-07-01 03:27:54
170,Abengourou,6.73,-3.5,70.29,99,100,2.35,CI,overcast clouds,0.0,0,2020-07-01 03:31:14
171,Beauceville,46.22,-70.78,64.99,93,91,2.66,CA,overcast clouds,0.0,0,2020-07-01 03:26:52
172,Hokitika,-42.72,170.97,48.92,51,3,2.93,NZ,clear sky,0.0,0,2020-07-01 03:31:15
173,Tasiilaq,65.61,-37.64,44.6,52,100,12.75,GL,light intensity drizzle,0.0,0,2020-07-01 03:31:15
174,Lebu,-37.62,-73.65,50.97,93,100,22.08,CL,moderate rain,2.61,0,2020-07-01 03:31:16
175,Yulara,-25.24,130.99,75.2,17,81,5.82,AU,broken clouds,0.0,0,2020-07-01 03:30:23
176,Tabou,4.42,-7.35,74.62,80,96,3.36,CI,overcast clouds,0.0,0,2020-07-01 03:31:16
177,Pacific Grove,36.62,-121.92,57.99,87,90,10.29,US,overcast clouds,0.0,0,2020-07-01 03:30:06
178,Pottsville,40.69,-76.2,69.01,96,58,2.86,US,broken clouds,0.0,0,2020-07-01 03:31:17
179,Sinnamary,5.38,-52.95,78.04,87,100,8.79,GF,light rain,0.77,0,2020-07-01 03:29:59
180,Waterloo,43.47,-80.52,66.99,88,1,2.24,CA,clear sky,0.0,0,2020-07-01 03:29:33
181,Pauini,-7.71,-66.98,73.8,78,8,0.54,BR,clear sky,0.0,0,2020-07-01 03:31:18
182,Marsh Harbour,26.54,-77.06,83.64,68,4,9.08,BS,clear sky,0.0,0,2020-07-01 03:31:18
183,Kiambu,-1.17,36.83,57.2,93,75,8.05,KE,broken clouds,0.0,0,2020-07-01 03:28:34
184,Smidovich,48.6,133.82,77.86,65,0,5.26,RU,clear sky,0.0,0,2020-07-01 03:31:19
185,Yumen,40.28,97.2,84.4,14,24,14.43,CN,few clouds,0.0,0,2020-07-01 03:31:19
186,Vila Velha,-20.33,-40.29,69.8,88,40,4.7,BR,scattered clouds,0.0,0,2020-07-01 03:31:00
187,Chuy,-33.7,-53.46,57.07,93,100,23.94,UY,light rain,0.87,0,2020-07-01 03:31:20
188,Zaragoza,41.66,-0.88,75.0,83,20,4.7,ES,few clouds,0.0,0,2020-07-01 03:31:20
189,Northam,51.03,-4.22,57.99,91,98,8.99,GB,light rain,0.16,0,2020-07-01 03:31:21
190,Port Blair,11.67,92.75,83.08,77,100,14.0,IN,overcast clouds,0.0,0,2020-07-01 03:31:21
191,Oranjemund,-28.55,16.43,62.02,35,0,3.13,NA,clear sky,0.0,0,2020-07-01 03:31:21
192,Chokurdakh,70.63,147.92,61.84,30,13,10.56,RU,few clouds,0.0,0,2020-07-01 03:31:22
193,Erenhot,43.65,111.98,82.11,25,29,3.83,CN,scattered clouds,0.0,0,2020-07-01 03:31:22
194,Flinders,-34.58,150.86,71.01,52,48,14.0,AU,scattered clouds,0.0,0,2020-07-01 03:31:22
195,Lavrentiya,65.58,-171.0,43.21,94,100,12.84,RU,moderate rain,1.3,0,2020-07-01 03:31:23
